Funder ID,Count
http://dx.doi.org/10.13039/100018927,21
http://dx.doi.org/10.13039/100018929,17
http://dx.doi.org/10.13039/100018930,7
http://dx.doi.org/10.13039/100018931,12
http://dx.doi.org/10.13039/100018932,10
http://dx.doi.org/10.13039/100018933,1
http://dx.doi.org/10.13039/100018934,15
http://dx.doi.org/10.13039/100018935,14
http://dx.doi.org/10.13039/100018936,94
http://dx.doi.org/10.13039/100018937,1
http://dx.doi.org/10.13039/100018938,37
http://dx.doi.org/10.13039/100018940,6
http://dx.doi.org/10.13039/100018942,1
http://dx.doi.org/10.13039/100018943,1
http://dx.doi.org/10.13039/100018944,11
http://dx.doi.org/10.13039/100018945,4
http://dx.doi.org/10.13039/100018946,10
http://dx.doi.org/10.13039/100018947,9
http://dx.doi.org/10.13039/100018948,43
http://dx.doi.org/10.13039/100018949,1
http://dx.doi.org/10.13039/100018953,13
http://dx.doi.org/10.13039/100018954,10
http://dx.doi.org/10.13039/100018955,8
http://dx.doi.org/10.13039/100018959,2
http://dx.doi.org/10.13039/100018960,0
http://dx.doi.org/10.13039/100018962,3
http://dx.doi.org/10.13039/100018963,3
http://dx.doi.org/10.13039/100018969,23
http://dx.doi.org/10.13039/100018971,9
http://dx.doi.org/10.13039/100018972,17
http://dx.doi.org/10.13039/100018973,0
http://dx.doi.org/10.13039/100018974,19
http://dx.doi.org/10.13039/100018975,67
http://dx.doi.org/10.13039/100018976,17
http://dx.doi.org/10.13039/100018977,77
http://dx.doi.org/10.13039/100018978,111
http://dx.doi.org/10.13039/100018979,45
http://dx.doi.org/10.13039/100018980,15
http://dx.doi.org/10.13039/100018981,1
http://dx.doi.org/10.13039/100018983,12
http://dx.doi.org/10.13039/100018985,117
http://dx.doi.org/10.13039/100018987,343
http://dx.doi.org/10.13039/100018988,9
http://dx.doi.org/10.13039/100018989,9
http://dx.doi.org/10.13039/100018990,6
http://dx.doi.org/10.13039/100018991,2
http://dx.doi.org/10.13039/100018992,461
http://dx.doi.org/10.13039/100018993,3
http://dx.doi.org/10.13039/100018994,0
http://dx.doi.org/10.13039/100018996,29
http://dx.doi.org/10.13039/100018999,1
http://dx.doi.org/10.13039/100019000,3
http://dx.doi.org/10.13039/100019001,4
http://dx.doi.org/10.13039/100019002,7
http://dx.doi.org/10.13039/100019003,9
http://dx.doi.org/10.13039/100019004,17
http://dx.doi.org/10.13039/100019005,5
http://dx.doi.org/10.13039/100019006,0
http://dx.doi.org/10.13039/100019007,6
http://dx.doi.org/10.13039/100019009,15
http://dx.doi.org/10.13039/100019010,2
http://dx.doi.org/10.13039/100019011,1
http://dx.doi.org/10.13039/100019012,0
http://dx.doi.org/10.13039/100019013,2
http://dx.doi.org/10.13039/100019014,0
http://dx.doi.org/10.13039/100019015,1
http://dx.doi.org/10.13039/100019016,15
http://dx.doi.org/10.13039/100019017,0
http://dx.doi.org/10.13039/100019018,6
http://dx.doi.org/10.13039/100019019,5
http://dx.doi.org/10.13039/100019020,0
http://dx.doi.org/10.13039/100019021,26
http://dx.doi.org/10.13039/100019022,0
http://dx.doi.org/10.13039/100019025,12
http://dx.doi.org/10.13039/100019026,5
http://dx.doi.org/10.13039/100019028,7
http://dx.doi.org/10.13039/100019029,0
http://dx.doi.org/10.13039/100019033,0
http://dx.doi.org/10.13039/100019034,0
http://dx.doi.org/10.13039/100019035,7
http://dx.doi.org/10.13039/100019038,12
http://dx.doi.org/10.13039/100019039,0
http://dx.doi.org/10.13039/100019040,8
http://dx.doi.org/10.13039/100019041,5
http://dx.doi.org/10.13039/100019042,4
http://dx.doi.org/10.13039/100019043,1
http://dx.doi.org/10.13039/100019044,1
http://dx.doi.org/10.13039/100019045,0
http://dx.doi.org/10.13039/100019047,0
http://dx.doi.org/10.13039/100019048,0
http://dx.doi.org/10.13039/100019049,7
http://dx.doi.org/10.13039/100019050,1
http://dx.doi.org/10.13039/100019051,0
http://dx.doi.org/10.13039/100019052,0
http://dx.doi.org/10.13039/100019053,0
http://dx.doi.org/10.13039/100019055,0
http://dx.doi.org/10.13039/100019056,1
http://dx.doi.org/10.13039/100019057,0
http://dx.doi.org/10.13039/100019058,0
http://dx.doi.org/10.13039/100019059,0
http://dx.doi.org/10.13039/100019060,0
http://dx.doi.org/10.13039/100019061,0
http://dx.doi.org/10.13039/100019062,1
http://dx.doi.org/10.13039/100019064,4
http://dx.doi.org/10.13039/100019067,6
http://dx.doi.org/10.13039/100019068,0
http://dx.doi.org/10.13039/100019069,0
http://dx.doi.org/10.13039/100019070,2
http://dx.doi.org/10.13039/100019071,0
http://dx.doi.org/10.13039/100019072,0
http://dx.doi.org/10.13039/100019073,0
http://dx.doi.org/10.13039/100019075,0
http://dx.doi.org/10.13039/100019076,2
http://dx.doi.org/10.13039/100019077,1
http://dx.doi.org/10.13039/100019078,0
http://dx.doi.org/10.13039/100019079,0
http://dx.doi.org/10.13039/100019083,4
http://dx.doi.org/10.13039/100019085,9
http://dx.doi.org/10.13039/100019088,3
http://dx.doi.org/10.13039/100019089,11
http://dx.doi.org/10.13039/100019091,5
http://dx.doi.org/10.13039/100019092,3
http://dx.doi.org/10.13039/100019093,0
http://dx.doi.org/10.13039/100019094,3
http://dx.doi.org/10.13039/100019095,2
http://dx.doi.org/10.13039/100019096,7
http://dx.doi.org/10.13039/100019097,0
http://dx.doi.org/10.13039/100019099,21
http://dx.doi.org/10.13039/100019102,10
http://dx.doi.org/10.13039/100019103,6
http://dx.doi.org/10.13039/100019104,0
http://dx.doi.org/10.13039/100019107,6
http://dx.doi.org/10.13039/100019108,1
http://dx.doi.org/10.13039/100019110,2
http://dx.doi.org/10.13039/100019111,1
http://dx.doi.org/10.13039/100019112,14
http://dx.doi.org/10.13039/100019113,1
http://dx.doi.org/10.13039/100019114,7
http://dx.doi.org/10.13039/100019117,2
http://dx.doi.org/10.13039/100019119,1
http://dx.doi.org/10.13039/100019120,41
http://dx.doi.org/10.13039/100019123,5
http://dx.doi.org/10.13039/100019124,20
http://dx.doi.org/10.13039/100019126,75
http://dx.doi.org/10.13039/100019127,2
http://dx.doi.org/10.13039/100019129,23
http://dx.doi.org/10.13039/100019137,0
http://dx.doi.org/10.13039/100019138,2
http://dx.doi.org/10.13039/100019139,9
http://dx.doi.org/10.13039/100019140,4
http://dx.doi.org/10.13039/100019141,2
http://dx.doi.org/10.13039/100019142,8
http://dx.doi.org/10.13039/100019143,0
http://dx.doi.org/10.13039/100019144,3
http://dx.doi.org/10.13039/100019151,6
http://dx.doi.org/10.13039/100019152,1
http://dx.doi.org/10.13039/100019153,1
http://dx.doi.org/10.13039/100019154,0
http://dx.doi.org/10.13039/100019155,11
http://dx.doi.org/10.13039/100019156,0
http://dx.doi.org/10.13039/100019157,1
http://dx.doi.org/10.13039/100019158,0
http://dx.doi.org/10.13039/100019159,0
http://dx.doi.org/10.13039/100019160,0
http://dx.doi.org/10.13039/100019161,1
http://dx.doi.org/10.13039/100019163,4
http://dx.doi.org/10.13039/100019164,2
http://dx.doi.org/10.13039/100019165,23
http://dx.doi.org/10.13039/100019166,16
http://dx.doi.org/10.13039/100019167,11
http://dx.doi.org/10.13039/100019169,0
http://dx.doi.org/10.13039/100019170,4
http://dx.doi.org/10.13039/100019172,4
http://dx.doi.org/10.13039/100019173,1
http://dx.doi.org/10.13039/100019175,8
http://dx.doi.org/10.13039/100019176,11
http://dx.doi.org/10.13039/100019177,8
http://dx.doi.org/10.13039/100019178,45
http://dx.doi.org/10.13039/100019179,2
http://dx.doi.org/10.13039/100019181,0
http://dx.doi.org/10.13039/100019182,1
http://dx.doi.org/10.13039/100019183,4
http://dx.doi.org/10.13039/100019185,4
http://dx.doi.org/10.13039/100019187,9
http://dx.doi.org/10.13039/100019188,21
http://dx.doi.org/10.13039/100019190,1
http://dx.doi.org/10.13039/100019191,49
http://dx.doi.org/10.13039/100019192,7
http://dx.doi.org/10.13039/100019194,3
http://dx.doi.org/10.13039/100019195,0
http://dx.doi.org/10.13039/100019196,8
http://dx.doi.org/10.13039/100019198,12
http://dx.doi.org/10.13039/100019200,0
http://dx.doi.org/10.13039/100019201,21
http://dx.doi.org/10.13039/100019205,42
http://dx.doi.org/10.13039/100019209,3
http://dx.doi.org/10.13039/100019210,17
http://dx.doi.org/10.13039/100019211,43
http://dx.doi.org/10.13039/100019212,12
http://dx.doi.org/10.13039/100019213,7
http://dx.doi.org/10.13039/100019215,2
http://dx.doi.org/10.13039/100019216,9
http://dx.doi.org/10.13039/100019217,79
http://dx.doi.org/10.13039/100019222,4
http://dx.doi.org/10.13039/100019223,38
http://dx.doi.org/10.13039/100019225,0
http://dx.doi.org/10.13039/100019226,12
http://dx.doi.org/10.13039/100019227,1
http://dx.doi.org/10.13039/100019230,4
http://dx.doi.org/10.13039/100019231,15
http://dx.doi.org/10.13039/100019233,3
http://dx.doi.org/10.13039/100019234,3
http://dx.doi.org/10.13039/100019235,9
http://dx.doi.org/10.13039/100019236,58
http://dx.doi.org/10.13039/100019237,11
http://dx.doi.org/10.13039/100019238,17
http://dx.doi.org/10.13039/100019240,2
http://dx.doi.org/10.13039/100019241,11
http://dx.doi.org/10.13039/100019245,4
http://dx.doi.org/10.13039/100019246,6
http://dx.doi.org/10.13039/100019251,0
http://dx.doi.org/10.13039/100019252,2
http://dx.doi.org/10.13039/100019253,5
http://dx.doi.org/10.13039/100019255,0
http://dx.doi.org/10.13039/100019256,0
http://dx.doi.org/10.13039/100019257,9
http://dx.doi.org/10.13039/100019262,21
http://dx.doi.org/10.13039/100019266,450
http://dx.doi.org/10.13039/100019267,0
http://dx.doi.org/10.13039/100019269,4
http://dx.doi.org/10.13039/100019270,9
http://dx.doi.org/10.13039/100019271,10
http://dx.doi.org/10.13039/100019272,11
http://dx.doi.org/10.13039/100019276,20
http://dx.doi.org/10.13039/100019278,40
http://dx.doi.org/10.13039/100019279,0
http://dx.doi.org/10.13039/100019280,19
http://dx.doi.org/10.13039/100019281,0
http://dx.doi.org/10.13039/100019282,25
http://dx.doi.org/10.13039/100019284,3
http://dx.doi.org/10.13039/100019285,0
http://dx.doi.org/10.13039/100019286,9
http://dx.doi.org/10.13039/100019287,0
http://dx.doi.org/10.13039/100019288,3
http://dx.doi.org/10.13039/100019289,16
http://dx.doi.org/10.13039/100019290,6
http://dx.doi.org/10.13039/100019291,2
http://dx.doi.org/10.13039/100019292,10
http://dx.doi.org/10.13039/100019293,11
http://dx.doi.org/10.13039/100019294,41
http://dx.doi.org/10.13039/100019295,7
http://dx.doi.org/10.13039/100019296,5
http://dx.doi.org/10.13039/100019297,7
http://dx.doi.org/10.13039/100019298,3
http://dx.doi.org/10.13039/100019299,18
http://dx.doi.org/10.13039/100019304,16
http://dx.doi.org/10.13039/100019309,2
http://dx.doi.org/10.13039/100019312,0
http://dx.doi.org/10.13039/100019316,10
http://dx.doi.org/10.13039/100019319,6
http://dx.doi.org/10.13039/100019320,3
http://dx.doi.org/10.13039/100019321,0
http://dx.doi.org/10.13039/100019322,1
http://dx.doi.org/10.13039/100019325,2
http://dx.doi.org/10.13039/100019326,7
http://dx.doi.org/10.13039/100019330,6
http://dx.doi.org/10.13039/100019331,6
http://dx.doi.org/10.13039/100019332,6
http://dx.doi.org/10.13039/100019333,17
http://dx.doi.org/10.13039/100019334,3
http://dx.doi.org/10.13039/100019336,15
http://dx.doi.org/10.13039/100019337,21
http://dx.doi.org/10.13039/100019338,1
http://dx.doi.org/10.13039/100019339,15
http://dx.doi.org/10.13039/100019340,21
http://dx.doi.org/10.13039/100019342,0
http://dx.doi.org/10.13039/100019345,4
http://dx.doi.org/10.13039/100019346,155
http://dx.doi.org/10.13039/100019350,11
http://dx.doi.org/10.13039/100019355,22
http://dx.doi.org/10.13039/100019356,19
http://dx.doi.org/10.13039/100019358,5
http://dx.doi.org/10.13039/100019361,0
http://dx.doi.org/10.13039/100019362,0
http://dx.doi.org/10.13039/100019366,0
http://dx.doi.org/10.13039/100019368,6
http://dx.doi.org/10.13039/100019369,3
http://dx.doi.org/10.13039/100019371,3
http://dx.doi.org/10.13039/100019372,3
http://dx.doi.org/10.13039/100019376,7
http://dx.doi.org/10.13039/100019380,1
http://dx.doi.org/10.13039/100019386,2
http://dx.doi.org/10.13039/100019388,0
http://dx.doi.org/10.13039/100019389,1
http://dx.doi.org/10.13039/100019391,3
http://dx.doi.org/10.13039/100019392,0
http://dx.doi.org/10.13039/100019394,24
http://dx.doi.org/10.13039/100019395,14
http://dx.doi.org/10.13039/100019396,1
http://dx.doi.org/10.13039/100019397,6
http://dx.doi.org/10.13039/100019398,3
http://dx.doi.org/10.13039/100019399,3
http://dx.doi.org/10.13039/100019403,4
http://dx.doi.org/10.13039/100019404,0
http://dx.doi.org/10.13039/100019405,9
http://dx.doi.org/10.13039/100019406,7
http://dx.doi.org/10.13039/100019407,3
http://dx.doi.org/10.13039/100019408,48
http://dx.doi.org/10.13039/100019409,0
http://dx.doi.org/10.13039/100019410,10
http://dx.doi.org/10.13039/100019411,15
http://dx.doi.org/10.13039/100019413,13
http://dx.doi.org/10.13039/100019415,29
http://dx.doi.org/10.13039/100019416,4
http://dx.doi.org/10.13039/100019417,13
http://dx.doi.org/10.13039/100019418,93
http://dx.doi.org/10.13039/100019420,5
http://dx.doi.org/10.13039/100019421,10
http://dx.doi.org/10.13039/100019422,1
http://dx.doi.org/10.13039/100019428,5
http://dx.doi.org/10.13039/100019431,2
http://dx.doi.org/10.13039/100019432,18
http://dx.doi.org/10.13039/100019433,21
http://dx.doi.org/10.13039/100019434,17
http://dx.doi.org/10.13039/100019438,7
http://dx.doi.org/10.13039/100019440,7
http://dx.doi.org/10.13039/100019444,1
http://dx.doi.org/10.13039/100019445,2
http://dx.doi.org/10.13039/100019447,1
http://dx.doi.org/10.13039/100019449,1
http://dx.doi.org/10.13039/100019451,25
http://dx.doi.org/10.13039/100019452,5
http://dx.doi.org/10.13039/100019457,53
http://dx.doi.org/10.13039/100019459,0
http://dx.doi.org/10.13039/100019461,14
http://dx.doi.org/10.13039/100019462,11
http://dx.doi.org/10.13039/100019463,1
http://dx.doi.org/10.13039/100019465,24
http://dx.doi.org/10.13039/100019466,14
http://dx.doi.org/10.13039/100019467,1
http://dx.doi.org/10.13039/100019470,40
http://dx.doi.org/10.13039/100019472,14
http://dx.doi.org/10.13039/100019473,78
http://dx.doi.org/10.13039/100019476,9
http://dx.doi.org/10.13039/100019477,0
http://dx.doi.org/10.13039/100019479,1
http://dx.doi.org/10.13039/100019480,10
http://dx.doi.org/10.13039/100019482,2
http://dx.doi.org/10.13039/100019483,2
http://dx.doi.org/10.13039/100019484,20
http://dx.doi.org/10.13039/100019485,9
http://dx.doi.org/10.13039/100019486,13
http://dx.doi.org/10.13039/100019488,0
http://dx.doi.org/10.13039/100019489,1
http://dx.doi.org/10.13039/100019490,2
http://dx.doi.org/10.13039/100019492,16
http://dx.doi.org/10.13039/100019493,9
http://dx.doi.org/10.13039/100019495,5
http://dx.doi.org/10.13039/100019497,76
http://dx.doi.org/10.13039/100019504,1
http://dx.doi.org/10.13039/100019507,14
http://dx.doi.org/10.13039/100019508,4
http://dx.doi.org/10.13039/100019509,8
http://dx.doi.org/10.13039/100019511,0
http://dx.doi.org/10.13039/100019513,3
http://dx.doi.org/10.13039/100019514,4
http://dx.doi.org/10.13039/100019515,2
http://dx.doi.org/10.13039/100019517,10
http://dx.doi.org/10.13039/100019518,16
http://dx.doi.org/10.13039/100019520,3
http://dx.doi.org/10.13039/100019524,13
http://dx.doi.org/10.13039/100019525,0
http://dx.doi.org/10.13039/100019526,0
http://dx.doi.org/10.13039/100019529,0
http://dx.doi.org/10.13039/100019532,2
http://dx.doi.org/10.13039/100019541,2
http://dx.doi.org/10.13039/100019543,1
http://dx.doi.org/10.13039/100019544,8
http://dx.doi.org/10.13039/100019545,13
http://dx.doi.org/10.13039/100019546,16
http://dx.doi.org/10.13039/100019547,13
http://dx.doi.org/10.13039/100019549,4
http://dx.doi.org/10.13039/100019552,186
http://dx.doi.org/10.13039/100019554,2
http://dx.doi.org/10.13039/100019558,46
http://dx.doi.org/10.13039/100019560,5
http://dx.doi.org/10.13039/100019561,3
http://dx.doi.org/10.13039/100019562,14
http://dx.doi.org/10.13039/100019563,5
http://dx.doi.org/10.13039/100019564,4
http://dx.doi.org/10.13039/100019565,10
http://dx.doi.org/10.13039/100019566,70
http://dx.doi.org/10.13039/100019567,23
http://dx.doi.org/10.13039/100019568,5
http://dx.doi.org/10.13039/100019569,20
http://dx.doi.org/10.13039/100019570,0
http://dx.doi.org/10.13039/100019572,12
http://dx.doi.org/10.13039/100019574,6
http://dx.doi.org/10.13039/100019575,1
http://dx.doi.org/10.13039/100019579,22
http://dx.doi.org/10.13039/100019580,206
http://dx.doi.org/10.13039/100019582,2
http://dx.doi.org/10.13039/100019583,5
http://dx.doi.org/10.13039/100019584,5
http://dx.doi.org/10.13039/100019585,10
http://dx.doi.org/10.13039/100019586,6
http://dx.doi.org/10.13039/100019587,1
http://dx.doi.org/10.13039/100019588,4
http://dx.doi.org/10.13039/100019589,18
http://dx.doi.org/10.13039/100019590,12
http://dx.doi.org/10.13039/100019591,2
http://dx.doi.org/10.13039/100019592,47
http://dx.doi.org/10.13039/100019593,5
http://dx.doi.org/10.13039/100019594,17
http://dx.doi.org/10.13039/100019595,4
http://dx.doi.org/10.13039/100019596,4
http://dx.doi.org/10.13039/100019598,9
http://dx.doi.org/10.13039/100019599,17
http://dx.doi.org/10.13039/100019601,17
http://dx.doi.org/10.13039/100019602,0
http://dx.doi.org/10.13039/100019603,18
http://dx.doi.org/10.13039/100019604,4
http://dx.doi.org/10.13039/100019605,2
http://dx.doi.org/10.13039/100019606,0
http://dx.doi.org/10.13039/100019607,8
http://dx.doi.org/10.13039/100019608,4
http://dx.doi.org/10.13039/100019610,15
http://dx.doi.org/10.13039/100019612,0
http://dx.doi.org/10.13039/100019614,4
http://dx.doi.org/10.13039/100019615,1
http://dx.doi.org/10.13039/100019616,7
http://dx.doi.org/10.13039/100019618,74
http://dx.doi.org/10.13039/100019621,6
http://dx.doi.org/10.13039/100019622,8
http://dx.doi.org/10.13039/100019623,19
http://dx.doi.org/10.13039/100019625,53
http://dx.doi.org/10.13039/100019626,7
http://dx.doi.org/10.13039/100019628,2
http://dx.doi.org/10.13039/100019631,22
http://dx.doi.org/10.13039/100019632,12
http://dx.doi.org/10.13039/100019633,17
http://dx.doi.org/10.13039/100019634,6
http://dx.doi.org/10.13039/100019636,0
http://dx.doi.org/10.13039/100019638,8
http://dx.doi.org/10.13039/100019642,6
http://dx.doi.org/10.13039/100019643,7
http://dx.doi.org/10.13039/100019644,38
http://dx.doi.org/10.13039/100019645,13
http://dx.doi.org/10.13039/100019646,23
http://dx.doi.org/10.13039/100019648,19
http://dx.doi.org/10.13039/100019649,2
http://dx.doi.org/10.13039/100019651,1
http://dx.doi.org/10.13039/100019654,0
http://dx.doi.org/10.13039/100019655,6
http://dx.doi.org/10.13039/100019657,15
http://dx.doi.org/10.13039/100019658,5
http://dx.doi.org/10.13039/100019659,6
http://dx.doi.org/10.13039/100019660,9
http://dx.doi.org/10.13039/100019661,2
http://dx.doi.org/10.13039/100019662,5
http://dx.doi.org/10.13039/100019663,1
http://dx.doi.org/10.13039/100019664,3
http://dx.doi.org/10.13039/100019665,6
http://dx.doi.org/10.13039/100019666,26
http://dx.doi.org/10.13039/100019667,1
http://dx.doi.org/10.13039/100019668,6
http://dx.doi.org/10.13039/100019670,9
http://dx.doi.org/10.13039/100019671,22
http://dx.doi.org/10.13039/100019673,4
http://dx.doi.org/10.13039/100019674,5
http://dx.doi.org/10.13039/100019676,11
http://dx.doi.org/10.13039/100019678,6
http://dx.doi.org/10.13039/100019681,6
http://dx.doi.org/10.13039/100019682,2
http://dx.doi.org/10.13039/100019683,17
http://dx.doi.org/10.13039/100019688,23
http://dx.doi.org/10.13039/100019689,1
http://dx.doi.org/10.13039/100019690,20
http://dx.doi.org/10.13039/100019691,9
http://dx.doi.org/10.13039/100019692,3
http://dx.doi.org/10.13039/100019695,0
http://dx.doi.org/10.13039/100019698,9
http://dx.doi.org/10.13039/100019701,48
http://dx.doi.org/10.13039/100019703,19
http://dx.doi.org/10.13039/100019705,1
http://dx.doi.org/10.13039/100019706,27
http://dx.doi.org/10.13039/100019708,5
http://dx.doi.org/10.13039/100019709,4
http://dx.doi.org/10.13039/100019711,11
http://dx.doi.org/10.13039/100019712,9
http://dx.doi.org/10.13039/100019714,76
http://dx.doi.org/10.13039/100019715,10
http://dx.doi.org/10.13039/100019716,7
http://dx.doi.org/10.13039/100019717,50
http://dx.doi.org/10.13039/100019719,3
http://dx.doi.org/10.13039/100019721,32
http://dx.doi.org/10.13039/100019722,2
http://dx.doi.org/10.13039/100019723,0
http://dx.doi.org/10.13039/100019725,186
http://dx.doi.org/10.13039/100019731,0
http://dx.doi.org/10.13039/100019732,15
http://dx.doi.org/10.13039/100019734,0
http://dx.doi.org/10.13039/100019737,0
http://dx.doi.org/10.13039/100019741,11
http://dx.doi.org/10.13039/100019742,2
http://dx.doi.org/10.13039/100019743,12
http://dx.doi.org/10.13039/100019744,0
http://dx.doi.org/10.13039/100019745,1
http://dx.doi.org/10.13039/100019746,13
http://dx.doi.org/10.13039/100019747,20
http://dx.doi.org/10.13039/100019748,6
http://dx.doi.org/10.13039/100019749,7
http://dx.doi.org/10.13039/100019750,6
http://dx.doi.org/10.13039/100019751,34
http://dx.doi.org/10.13039/100019752,22
http://dx.doi.org/10.13039/100019753,0
http://dx.doi.org/10.13039/100019755,8
http://dx.doi.org/10.13039/100019757,0
http://dx.doi.org/10.13039/100019758,6
http://dx.doi.org/10.13039/100019759,6
http://dx.doi.org/10.13039/100019760,0
http://dx.doi.org/10.13039/100019762,7
http://dx.doi.org/10.13039/100019763,0
http://dx.doi.org/10.13039/100019764,0
http://dx.doi.org/10.13039/100019765,1
http://dx.doi.org/10.13039/100019766,2
http://dx.doi.org/10.13039/100019767,9
http://dx.doi.org/10.13039/100019768,14
http://dx.doi.org/10.13039/100019769,7
http://dx.doi.org/10.13039/100019770,52
http://dx.doi.org/10.13039/100019771,138
http://dx.doi.org/10.13039/100019774,56
http://dx.doi.org/10.13039/100019775,7
http://dx.doi.org/10.13039/100019777,8
http://dx.doi.org/10.13039/100019780,2
http://dx.doi.org/10.13039/100019781,6
http://dx.doi.org/10.13039/100019783,156
http://dx.doi.org/10.13039/100019784,477
http://dx.doi.org/10.13039/100019788,16
http://dx.doi.org/10.13039/100019789,14
http://dx.doi.org/10.13039/100019790,0
http://dx.doi.org/10.13039/100019792,4
http://dx.doi.org/10.13039/100019797,7
http://dx.doi.org/10.13039/100019798,6
http://dx.doi.org/10.13039/100019800,6
http://dx.doi.org/10.13039/100019802,3
http://dx.doi.org/10.13039/100019805,5
http://dx.doi.org/10.13039/100019806,12
http://dx.doi.org/10.13039/100019809,0
http://dx.doi.org/10.13039/100019814,2
http://dx.doi.org/10.13039/100019816,4
http://dx.doi.org/10.13039/100019819,2
http://dx.doi.org/10.13039/100019822,25
http://dx.doi.org/10.13039/100019823,18
http://dx.doi.org/10.13039/100019824,7
http://dx.doi.org/10.13039/100019825,9
http://dx.doi.org/10.13039/100019829,10
http://dx.doi.org/10.13039/100019830,3
http://dx.doi.org/10.13039/100019831,14
http://dx.doi.org/10.13039/100019832,44
http://dx.doi.org/10.13039/100019833,20
http://dx.doi.org/10.13039/100019834,13
http://dx.doi.org/10.13039/100019836,0
http://dx.doi.org/10.13039/100019838,6
http://dx.doi.org/10.13039/100019840,3
http://dx.doi.org/10.13039/100019841,10
http://dx.doi.org/10.13039/100019842,1
http://dx.doi.org/10.13039/100019844,1
http://dx.doi.org/10.13039/100019845,3
http://dx.doi.org/10.13039/100019848,1
http://dx.doi.org/10.13039/100019849,4
http://dx.doi.org/10.13039/100019851,6
http://dx.doi.org/10.13039/100019852,2
http://dx.doi.org/10.13039/100019853,0
http://dx.doi.org/10.13039/100019854,0
http://dx.doi.org/10.13039/100019855,0
http://dx.doi.org/10.13039/100019856,15
http://dx.doi.org/10.13039/100019860,8
http://dx.doi.org/10.13039/100019862,5
http://dx.doi.org/10.13039/100019863,2
http://dx.doi.org/10.13039/100019867,0
http://dx.doi.org/10.13039/100019868,3
http://dx.doi.org/10.13039/100019870,1
http://dx.doi.org/10.13039/100019871,11
http://dx.doi.org/10.13039/100019872,0
http://dx.doi.org/10.13039/100019873,0
http://dx.doi.org/10.13039/100019875,3
http://dx.doi.org/10.13039/100019877,4
http://dx.doi.org/10.13039/100019878,6
http://dx.doi.org/10.13039/100019879,13
http://dx.doi.org/10.13039/100019880,12
http://dx.doi.org/10.13039/100019881,4
http://dx.doi.org/10.13039/100019882,0
http://dx.doi.org/10.13039/100019885,0
http://dx.doi.org/10.13039/100019886,4
http://dx.doi.org/10.13039/100019887,3
http://dx.doi.org/10.13039/100019888,4
http://dx.doi.org/10.13039/100019892,5
http://dx.doi.org/10.13039/100019894,1
http://dx.doi.org/10.13039/100019895,2
http://dx.doi.org/10.13039/100019896,3
http://dx.doi.org/10.13039/100019897,1
http://dx.doi.org/10.13039/100019898,1
http://dx.doi.org/10.13039/100019900,6
http://dx.doi.org/10.13039/100019901,4
http://dx.doi.org/10.13039/100019902,26
http://dx.doi.org/10.13039/100019903,2
http://dx.doi.org/10.13039/100019904,98
http://dx.doi.org/10.13039/100019906,1
http://dx.doi.org/10.13039/100019907,4
http://dx.doi.org/10.13039/100019910,2
http://dx.doi.org/10.13039/100019912,9
http://dx.doi.org/10.13039/100019913,3
http://dx.doi.org/10.13039/100019915,1
http://dx.doi.org/10.13039/100019916,2
http://dx.doi.org/10.13039/100019917,1
http://dx.doi.org/10.13039/100019918,0
http://dx.doi.org/10.13039/100019919,10
http://dx.doi.org/10.13039/100019921,18
http://dx.doi.org/10.13039/100019924,6
http://dx.doi.org/10.13039/100019925,4
http://dx.doi.org/10.13039/100019926,4
http://dx.doi.org/10.13039/100019930,0
http://dx.doi.org/10.13039/100019932,0
http://dx.doi.org/10.13039/100019933,4
http://dx.doi.org/10.13039/100019935,0
http://dx.doi.org/10.13039/100019936,3
http://dx.doi.org/10.13039/100019937,4
http://dx.doi.org/10.13039/100019938,0
http://dx.doi.org/10.13039/100019939,1
http://dx.doi.org/10.13039/100019940,4
http://dx.doi.org/10.13039/100019941,17
http://dx.doi.org/10.13039/100019942,0
http://dx.doi.org/10.13039/100019943,43
http://dx.doi.org/10.13039/100019944,39
http://dx.doi.org/10.13039/100019945,9
http://dx.doi.org/10.13039/100019946,6
http://dx.doi.org/10.13039/100019949,8
http://dx.doi.org/10.13039/100019951,6
http://dx.doi.org/10.13039/100019952,11
http://dx.doi.org/10.13039/100019955,46
http://dx.doi.org/10.13039/100019956,0
http://dx.doi.org/10.13039/100019957,4
http://dx.doi.org/10.13039/100019959,3
http://dx.doi.org/10.13039/100019960,4
http://dx.doi.org/10.13039/100019961,0
http://dx.doi.org/10.13039/100019962,21
http://dx.doi.org/10.13039/100019964,4
http://dx.doi.org/10.13039/100019965,3
http://dx.doi.org/10.13039/100019966,19
http://dx.doi.org/10.13039/100019967,3
http://dx.doi.org/10.13039/100019970,14
http://dx.doi.org/10.13039/100019972,2
http://dx.doi.org/10.13039/100019973,7
http://dx.doi.org/10.13039/100019974,3
http://dx.doi.org/10.13039/100019975,2
http://dx.doi.org/10.13039/100019976,4
http://dx.doi.org/10.13039/100019979,9
http://dx.doi.org/10.13039/100019980,2
http://dx.doi.org/10.13039/100019981,8
http://dx.doi.org/10.13039/100019982,1
http://dx.doi.org/10.13039/100019983,3
http://dx.doi.org/10.13039/100019984,2
http://dx.doi.org/10.13039/100019987,9
http://dx.doi.org/10.13039/100019988,5
http://dx.doi.org/10.13039/100019989,1
