Funder ID,ROR ID
http://dx.doi.org/10.13039/100008555,https://ror.org/02n1hzn07
http://dx.doi.org/10.13039/100005516,https://ror.org/0217hb928
http://dx.doi.org/10.13039/100008225,https://ror.org/00t30ch44
http://dx.doi.org/10.13039/100007252,https://ror.org/018yta094
http://dx.doi.org/10.13039/501100004633,https://ror.org/03grc6f14
http://dx.doi.org/10.13039/501100004822,https://ror.org/00ys1hz88
http://dx.doi.org/10.13039/501100004637,https://ror.org/042v6xz23
http://dx.doi.org/10.13039/501100008045,https://ror.org/02y0rxk19
http://dx.doi.org/10.13039/501100005054,https://ror.org/02afcvw97
http://dx.doi.org/10.13039/501100004946,https://ror.org/05vn3ca78
http://dx.doi.org/10.13039/501100006405,https://ror.org/03bvvnt49
http://dx.doi.org/10.13039/501100005732,https://ror.org/03bvvnt49
http://dx.doi.org/10.13039/100007683,https://ror.org/05jk51a88
http://dx.doi.org/10.13039/100007854,https://ror.org/05jk51a88
http://dx.doi.org/10.13039/100009084,https://ror.org/04j7b2v61
http://dx.doi.org/10.13039/100009369,https://ror.org/05k14ba46
http://dx.doi.org/10.13039/100007518,https://ror.org/05h1bnb22
http://dx.doi.org/10.13039/100006351,https://ror.org/05h1bnb22
http://dx.doi.org/10.13039/100007291,https://ror.org/012wxa772
http://dx.doi.org/10.13039/100007058,https://ror.org/012wxa772
http://dx.doi.org/10.13039/100009813,https://ror.org/01k44g025
http://dx.doi.org/10.13039/100009814,https://ror.org/01k44g025
http://dx.doi.org/10.13039/100010032,https://ror.org/02fw9q305
http://dx.doi.org/10.13039/100009846,https://ror.org/042bbge36
http://dx.doi.org/10.13039/100007083,https://ror.org/00yn2fy02
http://dx.doi.org/10.13039/501100002543,https://ror.org/01an57a31
http://dx.doi.org/10.13039/501100007118,https://ror.org/00x194q47
http://dx.doi.org/10.13039/100006714,https://ror.org/020vmqv16
http://dx.doi.org/10.13039/100009366,https://ror.org/05w4ste42
http://dx.doi.org/10.13039/100009740,https://ror.org/0041qmd21
http://dx.doi.org/10.13039/100010064,https://ror.org/029gwvs11
http://dx.doi.org/10.13039/100007099,https://ror.org/0264fdx42
http://dx.doi.org/10.13039/501100002645,https://ror.org/01x4whx42
http://dx.doi.org/10.13039/501100007176,https://ror.org/025602r80
http://dx.doi.org/10.13039/100006969,https://ror.org/03ypqe447
http://dx.doi.org/10.13039/100009482,https://ror.org/03ypqe447
http://dx.doi.org/10.13039/501100004289,https://ror.org/05kfstc28
http://dx.doi.org/10.13039/501100002546,https://ror.org/00aft1q37
http://dx.doi.org/10.13039/501100005148,https://ror.org/01a099706
http://dx.doi.org/10.13039/100009047,https://ror.org/01a099706
http://dx.doi.org/10.13039/501100004087,https://ror.org/01w6wtk13
http://dx.doi.org/10.13039/100004127,https://ror.org/04jjn8965
http://dx.doi.org/10.13039/501100007040,https://ror.org/05j6fvn87
http://dx.doi.org/10.13039/501100002646,https://ror.org/056tn4839
http://dx.doi.org/10.13039/501100007824,https://ror.org/05t8y2r12
http://dx.doi.org/10.13039/501100002561,https://ror.org/017xnm587
http://dx.doi.org/10.13039/100008214,https://ror.org/015jmes13
http://dx.doi.org/10.13039/100008213,https://ror.org/015jmes13
http://dx.doi.org/10.13039/100010224,https://ror.org/0531xck41
http://dx.doi.org/10.13039/100010070,https://ror.org/0531xck41
http://dx.doi.org/10.13039/100010223,https://ror.org/0531xck41
http://dx.doi.org/10.13039/100010074,https://ror.org/036sak533
http://dx.doi.org/10.13039/100005605,https://ror.org/042tdr378
http://dx.doi.org/10.13039/501100004536,https://ror.org/00hn7w693
http://dx.doi.org/10.13039/501100006250,https://ror.org/01kj4z117
http://dx.doi.org/10.13039/100009970,https://ror.org/05pvqha70
http://dx.doi.org/10.13039/501100004337,https://ror.org/040f08y74
http://dx.doi.org/10.13039/100008679,https://ror.org/03g1q6c06
http://dx.doi.org/10.13039/100007260,https://ror.org/03j3dv688
http://dx.doi.org/10.13039/100009476,https://ror.org/057trrr89
http://dx.doi.org/10.13039/501100002647,https://ror.org/04q78tk20
http://dx.doi.org/10.13039/501100005735,https://ror.org/04tft4718
http://dx.doi.org/10.13039/100007906,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100008202,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100004913,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100007904,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100007905,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100008654,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100009772,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100008387,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100008589,https://ror.org/01f5ytq51
http://dx.doi.org/10.13039/100004933,https://ror.org/0034eay46
http://dx.doi.org/10.13039/100004923,https://ror.org/0034eay46
http://dx.doi.org/10.13039/100008439,https://ror.org/054b0b564
http://dx.doi.org/10.13039/100010422,https://ror.org/0405mnx93
http://dx.doi.org/10.13039/100007131,https://ror.org/0405mnx93
http://dx.doi.org/10.13039/100007437,https://ror.org/043yd1m08
http://dx.doi.org/10.13039/100008513,https://ror.org/00ysqcn41
http://dx.doi.org/10.13039/501100005695,https://ror.org/024yc3q36
http://dx.doi.org/10.13039/100007875,https://ror.org/04vmvtb21
http://dx.doi.org/10.13039/100007876,https://ror.org/04vmvtb21
http://dx.doi.org/10.13039/100009049,https://ror.org/00zhvdn11
http://dx.doi.org/10.13039/501100007521,https://ror.org/02q1spa57
http://dx.doi.org/10.13039/100007193,https://ror.org/058w5nk68
http://dx.doi.org/10.13039/100009925,https://ror.org/0055d0g64
http://dx.doi.org/10.13039/501100006243,https://ror.org/040v70252
http://dx.doi.org/10.13039/501100006242,https://ror.org/040v70252
http://dx.doi.org/10.13039/100009790,https://ror.org/012zs8222
http://dx.doi.org/10.13039/501100006665,https://ror.org/02pg0e883
http://dx.doi.org/10.13039/100008875,https://ror.org/02kyckx55
http://dx.doi.org/10.13039/100005419,https://ror.org/02kyckx55
http://dx.doi.org/10.13039/100008876,https://ror.org/02kyckx55
http://dx.doi.org/10.13039/100010073,https://ror.org/029bp0k25
http://dx.doi.org/10.13039/100010008,https://ror.org/029tw2407
http://dx.doi.org/10.13039/100010175,https://ror.org/054spjc55
http://dx.doi.org/10.13039/100010499,https://ror.org/054spjc55
http://dx.doi.org/10.13039/100007647,https://ror.org/05gd22996
http://dx.doi.org/10.13039/100008413,https://ror.org/021v3qy27
http://dx.doi.org/10.13039/100009939,https://ror.org/04w7skc03
http://dx.doi.org/10.13039/100009938,https://ror.org/04w7skc03
http://dx.doi.org/10.13039/100008784,https://ror.org/02mp2av58
http://dx.doi.org/10.13039/100005914,https://ror.org/048sx0r50
http://dx.doi.org/10.13039/100008697,https://ror.org/05bbbc791
http://dx.doi.org/10.13039/100009882,https://ror.org/02kg81z20
http://dx.doi.org/10.13039/100010067,https://ror.org/02qeh3c90
http://dx.doi.org/10.13039/100007924,https://ror.org/01ckdn478
http://dx.doi.org/10.13039/100006636,https://ror.org/02qskvh78
http://dx.doi.org/10.13039/100009877,https://ror.org/035wtm547
http://dx.doi.org/10.13039/100009742,https://ror.org/01hy4qx27
http://dx.doi.org/10.13039/100009743,https://ror.org/01hy4qx27
http://dx.doi.org/10.13039/100009505,https://ror.org/01w0d5g70
http://dx.doi.org/10.13039/100006590,https://ror.org/01w0d5g70
http://dx.doi.org/10.13039/100009504,https://ror.org/01w0d5g70
http://dx.doi.org/10.13039/100010071,https://ror.org/01fd8g905
http://dx.doi.org/10.13039/100010226,https://ror.org/01fd8g905
http://dx.doi.org/10.13039/100010225,https://ror.org/01fd8g905
http://dx.doi.org/10.13039/100008291,https://ror.org/00thqtb16
http://dx.doi.org/10.13039/100006518,https://ror.org/00thqtb16
http://dx.doi.org/10.13039/100008339,https://ror.org/00thqtb16
http://dx.doi.org/10.13039/100009499,https://ror.org/04yrkc140
http://dx.doi.org/10.13039/100009368,https://ror.org/05nkf0n29
http://dx.doi.org/10.13039/501100001771,https://ror.org/00eae9z71
http://dx.doi.org/10.13039/100010942,https://ror.org/04dawnj30
http://dx.doi.org/10.13039/100007040,https://ror.org/04a5szx83
http://dx.doi.org/10.13039/100007237,https://ror.org/04a5szx83
http://dx.doi.org/10.13039/100008924,https://ror.org/01j903a45
http://dx.doi.org/10.13039/100008973,https://ror.org/00v97ad02
http://dx.doi.org/10.13039/100008785,https://ror.org/025wzwv46
http://dx.doi.org/10.13039/100007666,https://ror.org/016bysn57
http://dx.doi.org/10.13039/100010179,https://ror.org/02h4qpx12
http://dx.doi.org/10.13039/100007927,https://ror.org/0457zbj98
http://dx.doi.org/10.13039/100008988,https://ror.org/016zre027
http://dx.doi.org/10.13039/100008913,https://ror.org/029m7xn54
http://dx.doi.org/10.13039/501100002611,https://ror.org/05en5nh73
http://dx.doi.org/10.13039/100006525,https://ror.org/0270vfa57
http://dx.doi.org/10.13039/501100002612,https://ror.org/03ysk5e42
http://dx.doi.org/10.13039/100009264,https://ror.org/007h1g065
http://dx.doi.org/10.13039/100009265,https://ror.org/007h1g065
http://dx.doi.org/10.13039/100007271,https://ror.org/0011qv509
http://dx.doi.org/10.13039/100009872,https://ror.org/0011qv509
http://dx.doi.org/10.13039/100006582,https://ror.org/0011qv509
http://dx.doi.org/10.13039/100009497,https://ror.org/019kgqr73
http://dx.doi.org/10.13039/501100005623,https://ror.org/044vy1d05
http://dx.doi.org/10.13039/100006455,https://ror.org/04wn28048
http://dx.doi.org/10.13039/100007147,https://ror.org/04wn28048
http://dx.doi.org/10.13039/501100002716,https://ror.org/04scfb908
http://dx.doi.org/10.13039/501100002568,https://ror.org/02c2f8975
http://dx.doi.org/10.13039/100009842,https://ror.org/002w4zy91
http://dx.doi.org/10.13039/100007922,https://ror.org/01cqxk816
http://dx.doi.org/10.13039/100010057,https://ror.org/03fmjzx88
http://dx.doi.org/10.13039/100009154,https://ror.org/01gw3d370
http://dx.doi.org/10.13039/501100000083,https://ror.org/01gw3d370
http://dx.doi.org/10.13039/100009367,https://ror.org/02gdzyx04
http://dx.doi.org/10.13039/100010315,https://ror.org/03mnm0t94
http://dx.doi.org/10.13039/100010086,https://ror.org/00z2qhk53
http://dx.doi.org/10.13039/501100006395,https://ror.org/02h1b1x27
http://dx.doi.org/10.13039/501100006394,https://ror.org/02h1b1x27
http://dx.doi.org/10.13039/100010085,https://ror.org/04zjcaq85
http://dx.doi.org/10.13039/100007205,https://ror.org/01pp0fx48
http://dx.doi.org/10.13039/501100005889,https://ror.org/0040r6f76
http://dx.doi.org/10.13039/501100007722,https://ror.org/0040r6f76
http://dx.doi.org/10.13039/100009495,https://ror.org/0040r6f76
http://dx.doi.org/10.13039/501100001538,https://ror.org/0040r6f76
http://dx.doi.org/10.13039/100008352,https://ror.org/00p11pk44
http://dx.doi.org/10.13039/100006675,https://ror.org/04sk2ar21
http://dx.doi.org/10.13039/100007156,https://ror.org/01epn2q93
http://dx.doi.org/10.13039/100009800,https://ror.org/00rd5t069
http://dx.doi.org/10.13039/100007835,https://ror.org/00rd5t069
http://dx.doi.org/10.13039/100005588,https://ror.org/05h7xva58
http://dx.doi.org/10.13039/100009455,https://ror.org/011vxgd24
http://dx.doi.org/10.13039/100007176,https://ror.org/010h78f45
http://dx.doi.org/10.13039/100009498,https://ror.org/0446vnd56
http://dx.doi.org/10.13039/100007159,https://ror.org/04j198w64
http://dx.doi.org/10.13039/100008306,https://ror.org/007cnf143
http://dx.doi.org/10.13039/100008305,https://ror.org/007cnf143
http://dx.doi.org/10.13039/100007160,https://ror.org/00c4e7y75
http://dx.doi.org/10.13039/100005491,https://ror.org/04avkmd49
http://dx.doi.org/10.13039/100005972,https://ror.org/04avkmd49
http://dx.doi.org/10.13039/100009876,https://ror.org/038zf2n28
http://dx.doi.org/10.13039/100010424,https://ror.org/038zf2n28
http://dx.doi.org/10.13039/100010423,https://ror.org/038zf2n28
http://dx.doi.org/10.13039/501100004863,https://ror.org/04epb4p87
http://dx.doi.org/10.13039/100004186,https://ror.org/0406gha72
http://dx.doi.org/10.13039/100007162,https://ror.org/0406gha72
http://dx.doi.org/10.13039/501100001468,https://ror.org/02crz6e12
http://dx.doi.org/10.13039/100004774,https://ror.org/04ywg3445
http://dx.doi.org/10.13039/100008907,https://ror.org/035z6xf33
http://dx.doi.org/10.13039/501100004091,https://ror.org/02cgss904
http://dx.doi.org/10.13039/100005398,https://ror.org/05tmv0d13
http://dx.doi.org/10.13039/100000209,https://ror.org/038mfx688
http://dx.doi.org/10.13039/100010519,https://ror.org/01qv8fp92
http://dx.doi.org/10.13039/100000053,https://ror.org/03wkg3b53
http://dx.doi.org/10.13039/100005977,https://ror.org/00t60zh31
http://dx.doi.org/10.13039/100007241,https://ror.org/00t60zh31
http://dx.doi.org/10.13039/100009804,https://ror.org/05p48p517
http://dx.doi.org/10.13039/100000051,https://ror.org/00baak391
http://dx.doi.org/10.13039/100001285,https://ror.org/01jfr3w16
http://dx.doi.org/10.13039/100004956,https://ror.org/04g43x563
http://dx.doi.org/10.13039/100000092,https://ror.org/0060t0j89
http://dx.doi.org/10.13039/100008944,https://ror.org/032m4kp77
http://dx.doi.org/10.13039/100004824,https://ror.org/03cqd3e64
http://dx.doi.org/10.13039/100004821,https://ror.org/03cqd3e64
http://dx.doi.org/10.13039/100004989,https://ror.org/00j2wht38
http://dx.doi.org/10.13039/100006614,https://ror.org/034de1n65
http://dx.doi.org/10.13039/100005804,https://ror.org/01mh1c318
http://dx.doi.org/10.13039/100000070,https://ror.org/00372qc85
http://dx.doi.org/10.13039/100006373,https://ror.org/03tds6380
http://dx.doi.org/10.13039/100005169,https://ror.org/03tds6380
http://dx.doi.org/10.13039/100004888,https://ror.org/027bk5v43
http://dx.doi.org/10.13039/100004897,https://ror.org/00ra1fg11
http://dx.doi.org/10.13039/100010537,https://ror.org/03m7azy07
http://dx.doi.org/10.13039/100008571,https://ror.org/0232r4451
http://dx.doi.org/10.13039/100011073,https://ror.org/02f0bym65
http://dx.doi.org/10.13039/100004823,https://ror.org/04x0r0b44
http://dx.doi.org/10.13039/100008460,https://ror.org/00190t495
http://dx.doi.org/10.13039/100000064,https://ror.org/00190t495
http://dx.doi.org/10.13039/100000066,https://ror.org/00j4k1h63
http://dx.doi.org/10.13039/100000056,https://ror.org/01y3zfr79
http://dx.doi.org/10.13039/100005430,https://ror.org/04xsjmh40
http://dx.doi.org/10.13039/100004957,https://ror.org/00wfvxt55
http://dx.doi.org/10.13039/100001126,https://ror.org/02qdbgx97
http://dx.doi.org/10.13039/100001802,https://ror.org/00fq5ev96
http://dx.doi.org/10.13039/100000057,https://ror.org/04q48ey07
http://dx.doi.org/10.13039/100000043,https://ror.org/02fnpv153
http://dx.doi.org/10.13039/100001440,https://ror.org/00cb9nn43
http://dx.doi.org/10.13039/100006829,https://ror.org/057z0pt68
http://dx.doi.org/10.13039/100004866,https://ror.org/01b2wv937
http://dx.doi.org/10.13039/100008495,https://ror.org/01ekg2j77
http://dx.doi.org/10.13039/100010650,https://ror.org/05p1phv38
http://dx.doi.org/10.13039/100006689,https://ror.org/05tby3y60
http://dx.doi.org/10.13039/100006690,https://ror.org/05tby3y60
http://dx.doi.org/10.13039/100009547,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009548,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100006324,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100001945,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009546,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100005389,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009543,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009330,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009328,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009552,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009333,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009551,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009331,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009334,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009329,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100006406,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100006076,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009550,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009545,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009332,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100009544,https://ror.org/00rt1d436
http://dx.doi.org/10.13039/100005611,https://ror.org/00jjvav84
http://dx.doi.org/10.13039/100006364,https://ror.org/006xyf785
http://dx.doi.org/10.13039/100000096,https://ror.org/0493hgw16
http://dx.doi.org/10.13039/100006545,https://ror.org/0493hgw16
http://dx.doi.org/10.13039/100005295,https://ror.org/0512xad50
http://dx.doi.org/10.13039/100005320,https://ror.org/03zx0nf33
http://dx.doi.org/10.13039/100006744,https://ror.org/0284e2q78
http://dx.doi.org/10.13039/100000959,https://ror.org/032ppma22
http://dx.doi.org/10.13039/100009885,https://ror.org/032ppma22
http://dx.doi.org/10.13039/100009988,https://ror.org/007jxr441
http://dx.doi.org/10.13039/100003802,https://ror.org/04mszwh44
http://dx.doi.org/10.13039/501100001707,https://ror.org/026dp0v66
http://dx.doi.org/10.13039/100004432,https://ror.org/026dp0v66
http://dx.doi.org/10.13039/100010260,https://ror.org/026dp0v66
http://dx.doi.org/10.13039/501100006200,https://ror.org/02wk1td69
http://dx.doi.org/10.13039/100005404,https://ror.org/045r8zm03
http://dx.doi.org/10.13039/100005503,https://ror.org/02fzxed89
http://dx.doi.org/10.13039/501100003996,https://ror.org/038c3w259
http://dx.doi.org/10.13039/100005704,https://ror.org/03b5q4637
http://dx.doi.org/10.13039/100006770,https://ror.org/059dqb057
http://dx.doi.org/10.13039/100005300,https://ror.org/059dqb057
http://dx.doi.org/10.13039/100008038,https://ror.org/059dqb057
http://dx.doi.org/10.13039/501100002597,https://ror.org/01zqcg218
http://dx.doi.org/10.13039/100002634,https://ror.org/02sc91t34
http://dx.doi.org/10.13039/100010262,https://ror.org/02sc91t34
http://dx.doi.org/10.13039/501100003175,https://ror.org/027cbd221
http://dx.doi.org/10.13039/501100003146,https://ror.org/027cbd221
http://dx.doi.org/10.13039/100007526,https://ror.org/03fbkqs26
http://dx.doi.org/10.13039/100007060,https://ror.org/03wn09h25
http://dx.doi.org/10.13039/100008420,https://ror.org/0306r8m89
http://dx.doi.org/10.13039/501100000104,https://ror.org/020b6jb08
http://dx.doi.org/10.13039/100010534,https://ror.org/037mh3841
http://dx.doi.org/10.13039/100008950,https://ror.org/04x6tqs25
http://dx.doi.org/10.13039/501100004394,https://ror.org/00h85x510
http://dx.doi.org/10.13039/100009019,https://ror.org/051sezk39
http://dx.doi.org/10.13039/100008418,https://ror.org/03bq2c460
http://dx.doi.org/10.13039/100000028,https://ror.org/047z4n946
http://dx.doi.org/10.13039/100007245,https://ror.org/047z4n946
http://dx.doi.org/10.13039/100005353,https://ror.org/01agth861
http://dx.doi.org/10.13039/100005460,https://ror.org/05j8hg602
http://dx.doi.org/10.13039/100002573,https://ror.org/02kjq0603
http://dx.doi.org/10.13039/100007739,https://ror.org/05gqcbq50
http://dx.doi.org/10.13039/100002014,https://ror.org/00f2ymb10
http://dx.doi.org/10.13039/100005378,https://ror.org/00dpx3e98
http://dx.doi.org/10.13039/100005368,https://ror.org/05p89st11
http://dx.doi.org/10.13039/100005720,https://ror.org/0029f7m05
http://dx.doi.org/10.13039/100005705,https://ror.org/0486x5a41
http://dx.doi.org/10.13039/100009464,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009461,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009732,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009463,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100003574,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009459,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009245,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009462,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100009460,https://ror.org/02b8m7s43
http://dx.doi.org/10.13039/100005376,https://ror.org/05vy1kj95
http://dx.doi.org/10.13039/100005369,https://ror.org/00var5q80
http://dx.doi.org/10.13039/100005651,https://ror.org/00agrkd75
http://dx.doi.org/10.13039/100000850,https://ror.org/03ac64295
http://dx.doi.org/10.13039/100005276,https://ror.org/018224621
http://dx.doi.org/10.13039/100006952,https://ror.org/00jv89z46
http://dx.doi.org/10.13039/100005280,https://ror.org/05hrczs03
http://dx.doi.org/10.13039/100005846,https://ror.org/02q8vys74
http://dx.doi.org/10.13039/100007289,https://ror.org/007n03h88
http://dx.doi.org/10.13039/501100007635,https://ror.org/02j8pe645
http://dx.doi.org/10.13039/100000098,https://ror.org/04vfsmv21
http://dx.doi.org/10.13039/100002585,https://ror.org/00490n048
http://dx.doi.org/10.13039/501100005892,https://ror.org/042pgcv68
http://dx.doi.org/10.13039/501100005893,https://ror.org/042pgcv68
http://dx.doi.org/10.13039/501100002418,https://ror.org/042pgcv68
http://dx.doi.org/10.13039/501100002914,https://ror.org/0420zvk78
http://dx.doi.org/10.13039/100004943,https://ror.org/01rahby95
http://dx.doi.org/10.13039/501100008638,https://ror.org/026ny0e17
http://dx.doi.org/10.13039/501100000039,https://ror.org/026ny0e17
http://dx.doi.org/10.13039/501100005995,https://ror.org/01x8hew03
http://dx.doi.org/10.13039/501100003322,https://ror.org/02y72wh86
http://dx.doi.org/10.13039/501100003321,https://ror.org/02y72wh86
http://dx.doi.org/10.13039/501100006127,https://ror.org/02y72wh86
http://dx.doi.org/10.13039/100009012,https://ror.org/00znqwq11
http://dx.doi.org/10.13039/100007590,https://ror.org/019rjbt98
http://dx.doi.org/10.13039/501100000844,https://ror.org/03wd9za21
http://dx.doi.org/10.13039/100006827,https://ror.org/03e1xkn26
http://dx.doi.org/10.13039/100005561,https://ror.org/0293qmt12
http://dx.doi.org/10.13039/100007261,https://ror.org/00mwdv335
http://dx.doi.org/10.13039/100006616,https://ror.org/00mwdv335
http://dx.doi.org/10.13039/100008332,https://ror.org/00d7xrm67
http://dx.doi.org/10.13039/100000093,https://ror.org/03jh5a977
http://dx.doi.org/10.13039/100010710,https://ror.org/028f19s63
http://dx.doi.org/10.13039/501100005996,https://ror.org/044f69t13
http://dx.doi.org/10.13039/501100006278,https://ror.org/044f69t13
http://dx.doi.org/10.13039/501100006277,https://ror.org/044f69t13
http://dx.doi.org/10.13039/100010594,https://ror.org/05ehe6278
http://dx.doi.org/10.13039/100008143,https://ror.org/05fcfqq67
http://dx.doi.org/10.13039/501100006591,https://ror.org/05wh02447
http://dx.doi.org/10.13039/100008787,https://ror.org/025nszc09
http://dx.doi.org/10.13039/501100007680,https://ror.org/02z0cah89
http://dx.doi.org/10.13039/100005990,https://ror.org/05hh8d621
http://dx.doi.org/10.13039/100004316,https://ror.org/05hh8d621
http://dx.doi.org/10.13039/100007701,https://ror.org/04e5j7m81
http://dx.doi.org/10.13039/100004342,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100006687,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100006688,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100008648,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100004319,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100006604,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/100005633,https://ror.org/01xdqrp08
http://dx.doi.org/10.13039/501100006586,https://ror.org/05qsjq305
http://dx.doi.org/10.13039/501100006563,https://ror.org/01qd3xc93
http://dx.doi.org/10.13039/100005088,https://ror.org/00wzt9y79
http://dx.doi.org/10.13039/100010257,https://ror.org/00wzt9y79
http://dx.doi.org/10.13039/100008776,https://ror.org/05hmwx760
http://dx.doi.org/10.13039/100008777,https://ror.org/04mqc6b03
http://dx.doi.org/10.13039/501100006149,https://ror.org/03h2bh287
http://dx.doi.org/10.13039/100009086,https://ror.org/01n9zy652
http://dx.doi.org/10.13039/501100003441,https://ror.org/00xmkp704
http://dx.doi.org/10.13039/501100005271,https://ror.org/00xp9wg62
http://dx.doi.org/10.13039/501100003988,https://ror.org/059qg2m13
http://dx.doi.org/10.13039/501100007419,https://ror.org/01786mp71
http://dx.doi.org/10.13039/501100007820,https://ror.org/014v1mr15
http://dx.doi.org/10.13039/100010743,https://ror.org/03m96p165
http://dx.doi.org/10.13039/501100005371,https://ror.org/01z07eq06
http://dx.doi.org/10.13039/100010006,https://ror.org/02mzn7s88
http://dx.doi.org/10.13039/100010005,https://ror.org/02mzn7s88
http://dx.doi.org/10.13039/501100007251,https://ror.org/055f7t516
http://dx.doi.org/10.13039/501100007675,https://ror.org/055f7t516
http://dx.doi.org/10.13039/501100005857,https://ror.org/03tth1e03
http://dx.doi.org/10.13039/100009615,https://ror.org/012dxyr07
http://dx.doi.org/10.13039/501100004092,https://ror.org/00fqdfs68
http://dx.doi.org/10.13039/100010722,https://ror.org/05jscf583
http://dx.doi.org/10.13039/100009659,https://ror.org/00zat6v61
http://dx.doi.org/10.13039/501100008113,https://ror.org/03xvggv44
http://dx.doi.org/10.13039/501100007956,https://ror.org/04523zj19
http://dx.doi.org/10.13039/501100005358,https://ror.org/01knv0402
http://dx.doi.org/10.13039/501100001445,https://ror.org/03e05fb06
http://dx.doi.org/10.13039/100008904,https://ror.org/02gzfb532
http://dx.doi.org/10.13039/501100007777,https://ror.org/05crbcr45
http://dx.doi.org/10.13039/501100007830,https://ror.org/00f2txz25
http://dx.doi.org/10.13039/501100006728,https://ror.org/00f2txz25
http://dx.doi.org/10.13039/501100003460,https://ror.org/0431x1p15
http://dx.doi.org/10.13039/501100002973,https://ror.org/027y26122
http://dx.doi.org/10.13039/501100002336,https://ror.org/027y26122
http://dx.doi.org/10.13039/501100006452,https://ror.org/0447kww10
http://dx.doi.org/10.13039/100010740,https://ror.org/018wp0236
http://dx.doi.org/10.13039/501100002424,https://ror.org/0493bmq37
http://dx.doi.org/10.13039/501100002414,https://ror.org/0493bmq37
http://dx.doi.org/10.13039/501100006571,https://ror.org/05tqtd486
http://dx.doi.org/10.13039/501100007611,https://ror.org/05aqahr97
http://dx.doi.org/10.13039/501100007179,https://ror.org/05b9pgt88
http://dx.doi.org/10.13039/501100007138,https://ror.org/026w31v75
http://dx.doi.org/10.13039/501100006760,https://ror.org/026w31v75
http://dx.doi.org/10.13039/501100005417,https://ror.org/026w31v75
http://dx.doi.org/10.13039/501100003700,https://ror.org/044k0pw44
http://dx.doi.org/10.13039/501100002475,https://ror.org/01h6frr69
http://dx.doi.org/10.13039/501100003716,https://ror.org/0417sdw47
http://dx.doi.org/10.13039/501100002538,https://ror.org/00s9dpb54
http://dx.doi.org/10.13039/501100002569,https://ror.org/006776986
http://dx.doi.org/10.13039/501100003713,https://ror.org/01rwkhb30
http://dx.doi.org/10.13039/501100003659,https://ror.org/01sytk573
http://dx.doi.org/10.13039/501100007270,https://ror.org/037rt4a55
http://dx.doi.org/10.13039/100008905,https://ror.org/037rt4a55
http://dx.doi.org/10.13039/501100004230,https://ror.org/00n14a494
http://dx.doi.org/10.13039/501100003645,https://ror.org/02tsanh21
http://dx.doi.org/10.13039/501100007157,https://ror.org/04988re48
http://dx.doi.org/10.13039/100007756,https://ror.org/05jbt9m15
http://dx.doi.org/10.13039/100006533,https://ror.org/00r9g7t11
http://dx.doi.org/10.13039/100010066,https://ror.org/050qj5m48
http://dx.doi.org/10.13039/100008570,https://ror.org/05vz28418
http://dx.doi.org/10.13039/100004966,https://ror.org/014qpa824
